ID,input,output,subset
ID_TR_Eng_Uga_9639E2B7,Does Syphilis present with genital ulcers? ,"Primary and secondary stages of syphilis infection are associated with wounds and skin rashes as the common symptoms. These are sometimes painless and they dont itch and they heal even without treatment  afew weeks after their development. They can appear on any part of the body but the common areas affected include penis, vagina, anus, upper part of the anus, mouth, palms and the bottoms of the feet.  The wounds of syphilis are sometimes dry and painless which can at times appear as cracks. Once you have any  form of wounds on your body especially in your private areas, consult with your primary doctor for a detailed examination.",Eng_Uga
ID_TR_Eng_Uga_52AF891A,"Neisseria Gonorrhoeae Infection, please answer this using simple medical terms.","Gonorrhea is a common, preventable and curable bacterial sexually transmitted infection that affects mainly the cervix in women and the urethra in men. Gonorrhea can also be passed from mother to baby during delivery. Gonorrhea is also called ""The Clap"" or ""The Drip.""",Eng_Uga
ID_TR_Eng_Uga_5F4DEC1D,"How does the contraction of Genital Herpes?, please answer in detail.","Genital Herpes or Herpes Simplex Virus (HSV), also known as herpes is a highly contagious disease. It is transmitted from an infected person to the other through direct contact. Herpes simplex-1 (HSV-1) is predominantly oral, therefore it can be transmitted by kissing an infected person, getting in contact with saliva of an infected person and  surfaces which are contaminated with the virus. Herpes simplex-2 (HSV-2) is predominantly ano-genital. Transmission of HSV-2 is by contact through unprotected sexual intercourse. All types of sex including oral sex, anal sex, and vaginal sex can result in the spread of HSV-2. Getting in direct contact with vaginal fluids and herpetic sores also can lead to transmission of the virus.",Eng_Uga
ID_TR_Eng_Uga_9053317B,"HIV transmission?, please answer in detail.","HIV/AIDS is not passed by mosquitoes or other insect bites. When they bite they do not inject blood. They do inject saliva which carries diseases like dengue fever, malaria and yellow fever. Sleep under a mosquito net to avoid serious diseases. If you get fever, go to a health facility immediately-malaria can kill.",Eng_Uga
ID_TR_Eng_Uga_60BEB85D,How is the screening of Human Immunodeficiency Virus done?,"Yes, a blood test can detect whether a person is HIV positive or HIV negative, and it is recommended that visiting a qualified health care provider to get more information on HIV transmission, prevention, treatment, and the many methods of testing available in health facilities, for example, self-testing kits.",Eng_Uga
ID_TR_Eng_Uga_A886A9FC,When should I get a chlamydia test?,"A chlamydia test detects the bacteria that cause chlamydia, a sexually transmitted infection (STI) so as to get treatment. Your provider takes a sample of urine or secretions from your vagina, penis or rectum and sends it to a lab for testing. Results are usually ready in a day. Less often, providers use a cell culture to test for chlamydia. In this case, your provider swabs/wipes your vagina, urethra or anus to collect a sample and send it to a lab for testing. If bacteria are present, it indicates an infection. Providers may choose this type of chlamydia test to detect infections in the anus. Or they may use a cell culture to see how chlamydia treatments are working. Because of the possibility of multiple sexually transmitted infections, all patients with any sexually transmitted disease (STD) should be evaluated for chlamydial infection. There are no risks involved with these tests. Rarely the results of the tests may be inconclusive or unclear and you may need to give another sample. ",Eng_Uga
ID_TR_Eng_Uga_96A0C726,"Can I get chlamydia from dubbing?, please answer this using simple medical terms.","Chlamydia cannot spread through casual physical contact, like hugging, holding hands, sharing personal effects, toilets or kissing. Chlamydia can only be spread through contact with infected genital fluids. ",Eng_Uga
ID_TR_Eng_Uga_E6B9F3A3,What are the common signs of Neisseria Gonorrhoeae Infection?,"Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In women, symptoms can be difficult to describe and may include pain or burning on urination, vaginal discharge and vaginal bleeding between periods and during sex. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Infections in the anus can cause discharge, bleeding, itching, soreness and painful bowel movements. In babies, eye infection can cause redness, pain, soreness, wounds in the eye, tearing, swollen eyelids and pus discharge, which can lead to blindness if untreated. If the gonorrhea infection is spread throughout the body, it can lead to joint pain, wound on the skin, fever, and heart and brain complications.",Eng_Uga
ID_TR_Eng_Uga_08AA6127,"Gensis for Trich?, please answer this using simple medical terms.","The organism Trichomonas vaginalis belongs to a group of Protozoa that are believed to have orginated in pigeons and doves. The organism was first discovered in 1836 by physician Alfred Donne, and was finally linked to causation of the disease Trichomoniasis (Trich) in 1916 by Hohne. ",Eng_Uga
ID_TR_Eng_Uga_5286F977,"Can Gonorrhea be tested in Women?, please answer this using simple medical terms.","A swab test. Your doctor or nurse uses a cotton swab to take a fluid sample from an infected place (cervix, rectum, or throat). The fluid is then tested for gonorrhea.",Eng_Uga
